"","complexNo","complexName","realEstateTypeName","roadAddress","지번주소","totalHouseholdCount","highFloor","parkingPossibleCount","parkingCountByHousehold","heatMethodTypeCode","exclusiveArea","entranceType","roomCnt","bathroomCnt"
"1185","14587","경성1차","아파트","동구 동산초교로23번길 15","대전시 동구 홍도동 23-1",152,8,0,0,"개별난방",80,"복도식","3","1"
"1186","14587","경성1차","아파트","동구 동산초교로23번길 15","대전시 동구 홍도동 23-1",152,8,0,0,"개별난방",84,"복도식","3","1"
"1187","106442","경성3차","아파트","동구 동산초교로10번길 20","대전시 동구 홍도동 64-1",38,5,0,0,"개별난방",56,"계단식","2","1"
"1188","106442","경성3차","아파트","동구 동산초교로10번길 20","대전시 동구 홍도동 64-1",38,5,0,0,"개별난방",76,"계단식","3","1"
"1189","118200","대호하이츠","아파트","동구 옛신탄진로81번길 16-12","대전시 동구 홍도동 113-6",30,6,30,1,"개별난방",65,"계단식","3","1"
"1190","118200","대호하이츠","아파트","동구 옛신탄진로81번길 16-12","대전시 동구 홍도동 113-6",30,6,30,1,"개별난방",73,"계단식","3","2"
"1191","118200","대호하이츠","아파트","동구 옛신탄진로81번길 16-12","대전시 동구 홍도동 113-6",30,6,30,1,"개별난방",74,"계단식","3","2"
"1192","118200","대호하이츠","아파트","동구 옛신탄진로81번길 16-12","대전시 동구 홍도동 113-6",30,6,30,1,"개별난방",74,"계단식","3","2"
"1193","118200","대호하이츠","아파트","동구 옛신탄진로81번길 16-12","대전시 동구 홍도동 113-6",30,6,30,1,"개별난방",75,"계단식","3","2"
"1194","118200","대호하이츠","아파트","동구 옛신탄진로81번길 16-12","대전시 동구 홍도동 113-6",30,6,30,1,"개별난방",79,"계단식","3","2"
"1195","118200","대호하이츠","아파트","동구 옛신탄진로81번길 16-12","대전시 동구 홍도동 113-6",30,6,30,1,"개별난방",79,"계단식","3","2"
"1196","118200","대호하이츠","아파트","동구 옛신탄진로81번길 16-12","대전시 동구 홍도동 113-6",30,6,30,1,"개별난방",79,"계단식","3","2"
"1197","12100","시영","아파트","동구 대전로1002번길 24-4","대전시 동구 홍도동 135-1",140,5,0,0,"개별난방",56,"계단식","3","1"
"1198","12100","시영","아파트","동구 대전로1002번길 24-4","대전시 동구 홍도동 135-1",140,5,0,0,"개별난방",58,"계단식","3","1"
"1199","101062","신동아파밀리에1단지","아파트","동구 동산초교로 46","대전시 동구 홍도동 1003",349,15,423,1.21,"개별난방",74,"계단식","3","2"
"1200","101062","신동아파밀리에1단지","아파트","동구 동산초교로 46","대전시 동구 홍도동 1003",349,15,423,1.21,"개별난방",84,"계단식","3","2"
"1201","101062","신동아파밀리에1단지","아파트","동구 동산초교로 46","대전시 동구 홍도동 1003",349,15,423,1.21,"개별난방",84,"계단식","3","2"
"1202","101062","신동아파밀리에1단지","아파트","동구 동산초교로 46","대전시 동구 홍도동 1003",349,15,423,1.21,"개별난방",84,"계단식","3","2"
"1203","24828","신동아파밀리에2단지","아파트","동구 동산초교로 34","대전시 동구 홍도동 1004",91,14,111,1.21,"개별난방",84,"계단식","3","2"
"1204","24828","신동아파밀리에2단지","아파트","동구 동산초교로 34","대전시 동구 홍도동 1004",91,14,111,1.21,"개별난방",84,"계단식","3","2"
"1205","24828","신동아파밀리에2단지","아파트","동구 동산초교로 34","대전시 동구 홍도동 1004",91,14,111,1.21,"개별난방",84,"계단식","3","2"
"1206","101065","신동아파밀리에3단지","아파트","동구 동산초교로55번길 20","대전시 동구 홍도동 1001",153,15,179,1.16,"개별난방",84,"계단식","3","2"
"1207","101065","신동아파밀리에3단지","아파트","동구 동산초교로55번길 20","대전시 동구 홍도동 1001",153,15,179,1.16,"개별난방",84,"계단식","3","2"
"1208","101065","신동아파밀리에3단지","아파트","동구 동산초교로55번길 20","대전시 동구 홍도동 1001",153,15,179,1.16,"개별난방",84,"계단식","3","2"
"1209","101066","신동아파밀리에4단지","아파트","동구 동산초교로 47","대전시 동구 홍도동 1002",86,15,104,1.2,"개별난방",74,"계단식","3","2"
"1210","119452","신천프라자","아파트","동구 옛신탄진로75번길 29","대전시 동구 홍도동 128-1",18,5,0,0,"개별난방",36,"계단식","1","1"
"1211","119452","신천프라자","아파트","동구 옛신탄진로75번길 29","대전시 동구 홍도동 128-1",18,5,0,0,"개별난방",37,"계단식","1","1"
"1212","119452","신천프라자","아파트","동구 옛신탄진로75번길 29","대전시 동구 홍도동 128-1",18,5,0,0,"개별난방",38,"계단식","2","1"
"1213","119452","신천프라자","아파트","동구 옛신탄진로75번길 29","대전시 동구 홍도동 128-1",18,5,0,0,"개별난방",39,"계단식","2","1"
"1214","119452","신천프라자","아파트","동구 옛신탄진로75번길 29","대전시 동구 홍도동 128-1",18,5,0,0,"개별난방",41,"계단식","2","1"
"1215","119452","신천프라자","아파트","동구 옛신탄진로75번길 29","대전시 동구 홍도동 128-1",18,5,0,0,"개별난방",48,"계단식","2","1"
"1216","119452","신천프라자","아파트","동구 옛신탄진로75번길 29","대전시 동구 홍도동 128-1",18,5,0,0,"개별난방",49,"계단식","2","1"
"1217","119452","신천프라자","아파트","동구 옛신탄진로75번길 29","대전시 동구 홍도동 128-1",18,5,0,0,"개별난방",49,"계단식","2","1"
"1218","119452","신천프라자","아파트","동구 옛신탄진로75번길 29","대전시 동구 홍도동 128-1",18,5,0,0,"개별난방",51,"계단식","3","1"
"1219","17013","청룡","재건축","동구 동산초교로22번길 17","대전시 동구 홍도동 57-5번지 일원",425,5,0,0,"개별난방",55,"계단식","2","1"
"1220","17013","청룡","재건축","동구 동산초교로22번길 17","대전시 동구 홍도동 57-5번지 일원",425,5,0,0,"개별난방",54,"계단식","2","1"
"1221","17013","청룡","재건축","동구 동산초교로22번길 17","대전시 동구 홍도동 57-5번지 일원",425,5,0,0,"개별난방",61,"계단식","3","1"
"1222","17013","청룡","재건축","동구 동산초교로22번길 17","대전시 동구 홍도동 57-5번지 일원",425,5,0,0,"개별난방",60,"계단식","3","1"
"1223","17013","청룡","재건축","동구 동산초교로22번길 17","대전시 동구 홍도동 57-5번지 일원",425,5,0,0,"개별난방",65,"계단식","3","1"
"1224","17013","청룡","재건축","동구 동산초교로22번길 17","대전시 동구 홍도동 57-5번지 일원",425,5,0,0,"개별난방",68,"계단식","3","1"
"1225","17013","청룡","재건축","동구 동산초교로22번길 17","대전시 동구 홍도동 57-5번지 일원",425,5,0,0,"개별난방",72,"계단식","3","1"
"1226","101902","평화로운","아파트","동구 홍도로39번길 25","대전시 동구 홍도동 89-17",48,11,48,1,"개별난방",59,"계단식","3","2"
"1227","101902","평화로운","아파트","동구 홍도로39번길 25","대전시 동구 홍도동 89-17",48,11,48,1,"개별난방",59,"계단식","3","2"
"1228","5725","현암","아파트","동구 대전로994번길 75","대전시 동구 홍도동 16-1",207,13,150,0.72,"개별난방",56,"복도식","2","1"
"1229","5725","현암","아파트","동구 대전로994번길 75","대전시 동구 홍도동 16-1",207,13,150,0.72,"개별난방",59,"복도식","3","1"
"1230","5725","현암","아파트","동구 대전로994번길 75","대전시 동구 홍도동 16-1",207,13,150,0.72,"개별난방",74,"계단식","3","1"
"1231","131686","홍도동다우갤러리휴리움","아파트","동구 한남로67번길 193","대전시 동구 홍도동 1012",419,29,519,1.23,"개별난방",49,"계단식","2","2"
"1232","131686","홍도동다우갤러리휴리움","아파트","동구 한남로67번길 193","대전시 동구 홍도동 1012",419,29,519,1.23,"개별난방",49,"계단식","2","2"
"1233","131686","홍도동다우갤러리휴리움","아파트","동구 한남로67번길 193","대전시 동구 홍도동 1012",419,29,519,1.23,"개별난방",49,"계단식","2","2"
"1234","131686","홍도동다우갤러리휴리움","아파트","동구 한남로67번길 193","대전시 동구 홍도동 1012",419,29,519,1.23,"개별난방",59,"계단식","3","2"
"1235","131686","홍도동다우갤러리휴리움","아파트","동구 한남로67번길 193","대전시 동구 홍도동 1012",419,29,519,1.23,"개별난방",59,"계단식","3","2"
"1236","131686","홍도동다우갤러리휴리움","아파트","동구 한남로67번길 193","대전시 동구 홍도동 1012",419,29,519,1.23,"개별난방",59,"계단식","3","2"
"1237","131686","홍도동다우갤러리휴리움","아파트","동구 한남로67번길 193","대전시 동구 홍도동 1012",419,29,519,1.23,"개별난방",74,"계단식","3","2"
"1238","5718","홍도서우","아파트","동구 동서대로 1579","대전시 동구 홍도동 14-1",571,18,262,0.45,"개별난방",42,"복도식","2","1"
"1239","5718","홍도서우","아파트","동구 동서대로 1579","대전시 동구 홍도동 14-1",571,18,262,0.45,"개별난방",45,"복도식","2","1"
"1240","5718","홍도서우","아파트","동구 동서대로 1579","대전시 동구 홍도동 14-1",571,18,262,0.45,"개별난방",59,"복도식","3","1"
"1241","5718","홍도서우","아파트","동구 동서대로 1579","대전시 동구 홍도동 14-1",571,18,262,0.45,"개별난방",84,"복도식","3","2"
"1242","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",59,"계단식","3","1"
"1243","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",59,"계단식","3","1"
"1244","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",76,"계단식","3","2"
"1245","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",84,"계단식","3","2"
"1246","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",84,"계단식","3","2"
"1247","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",84,"계단식","3","2"
"1248","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",86,"계단식","3","2"
"1249","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",84,"계단식","3","2"
"1250","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",86,"계단식","2","2"
"1251","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",99,"계단식","3","2"
"1252","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",99,"계단식","3","2"
"1253","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",99,"계단식","3","2"
"1254","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",99,"계단식","3","2"
"1255","5730","효동현대","아파트","동구 대전로 646","대전시 동구 효동 135-1",1056,25,1112,1.05,"개별난방",134,"계단식","4","2"
"1256","5747","계룡","아파트","서구 가수원로 98","대전시 서구 가수원동 643",780,12,780,1,"중앙난방",59,"복도식","3","1"
"1257","5747","계룡","아파트","서구 가수원로 98","대전시 서구 가수원동 643",780,12,780,1,"중앙난방",72,"복도식","3","1"
"1258","5747","계룡","아파트","서구 가수원로 98","대전시 서구 가수원동 643",780,12,780,1,"중앙난방",81,"복도식","3","2"
"1259","108204","모아드림","아파트","서구 가수원로 83","대전시 서구 가수원동 1392",168,15,205,1.22,"개별난방",59,"계단식","3","2"
"1260","108204","모아드림","아파트","서구 가수원로 83","대전시 서구 가수원동 1392",168,15,205,1.22,"개별난방",71,"계단식","3","2"
"1261","108204","모아드림","아파트","서구 가수원로 83","대전시 서구 가수원동 1392",168,15,205,1.22,"개별난방",71,"계단식","3","2"
"1262","108204","모아드림","아파트","서구 가수원로 83","대전시 서구 가수원동 1392",168,15,205,1.22,"개별난방",71,"계단식","3","2"
"1263","5749","은아1단지","아파트","서구 가수원로 72","대전시 서구 가수원동 769-2",754,13,0,0,"개별난방",84,"계단식","3","2"
"1264","5749","은아1단지","아파트","서구 가수원로 72","대전시 서구 가수원동 769-2",754,13,0,0,"개별난방",84,"계단식","3","2"
"1265","5749","은아1단지","아파트","서구 가수원로 72","대전시 서구 가수원동 769-2",754,13,0,0,"개별난방",84,"계단식","3","2"
"1266","25117","은아2단지","아파트","서구 계백로1158번길 113","대전시 서구 가수원동 793-1",378,14,0,0,"개별난방",52,"복도식","2","1"
"1267","25117","은아2단지","아파트","서구 계백로1158번길 113","대전시 서구 가수원동 793-1",378,14,0,0,"개별난방",60,"복합식","2","1"
"1268","25116","은아3단지","아파트","서구 가수원로 106","대전시 서구 가수원동 762",408,18,0,0,"개별난방",60,"계단식","2","1"
"1269","25116","은아3단지","아파트","서구 가수원로 106","대전시 서구 가수원동 762",408,18,0,0,"개별난방",68,"계단식","2","1"
"1270","25116","은아3단지","아파트","서구 가수원로 106","대전시 서구 가수원동 762",408,18,0,0,"개별난방",82,"계단식","3","2"
"1271","25116","은아3단지","아파트","서구 가수원로 106","대전시 서구 가수원동 762",408,18,0,0,"개별난방",84,"계단식","3","2"
"1272","25116","은아3단지","아파트","서구 가수원로 106","대전시 서구 가수원동 762",408,18,0,0,"개별난방",84,"계단식","3","2"
"1273","25115","은아5단지","아파트","서구 가수원로 6","대전시 서구 가수원동 808",720,15,0,0,"개별난방",52,"복도식","2","1"
"1274","5741","삼성래미안","아파트","서구 가장로 106","대전시 서구 가장동 55",2398,23,3148,1.31,"개별난방",59,"계단식","2","1"
"1275","5741","삼성래미안","아파트","서구 가장로 106","대전시 서구 가장동 55",2398,23,3148,1.31,"개별난방",84,"계단식","3","2"
"1276","5741","삼성래미안","아파트","서구 가장로 106","대전시 서구 가장동 55",2398,23,3148,1.31,"개별난방",84,"계단식","3","2"
"1277","5741","삼성래미안","아파트","서구 가장로 106","대전시 서구 가장동 55",2398,23,3148,1.31,"개별난방",84,"계단식","3","2"
"1278","5741","삼성래미안","아파트","서구 가장로 106","대전시 서구 가장동 55",2398,23,3148,1.31,"개별난방",101,"계단식","3","2"
"1279","5741","삼성래미안","아파트","서구 가장로 106","대전시 서구 가장동 55",2398,23,3148,1.31,"개별난방",114,"계단식","4","2"
"1280","5741","삼성래미안","아파트","서구 가장로 106","대전시 서구 가장동 55",2398,23,3148,1.31,"개별난방",141,"계단식","4","2"
"1281","10554","삼창","아파트","서구 가장로 162","대전시 서구 가장동 26-1",78,6,0,0,"개별난방",58,"계단식","3","1"
"1282","10554","삼창","아파트","서구 가장로 162","대전시 서구 가장동 26-1",78,6,0,0,"개별난방",64,"계단식","3","1"
"1283","10554","삼창","아파트","서구 가장로 162","대전시 서구 가장동 26-1",78,6,0,0,"개별난방",79,"계단식","3","2"
"1284","10554","삼창","아파트","서구 가장로 162","대전시 서구 가장동 26-1",78,6,0,0,"개별난방",84,"계단식","3","2"
"1285","121596","갈마(296-2)","아파트","서구 계룡로326번길 32","대전시 서구 갈마동 296-2",48,4,0,0,"개별난방",76,"계단식","3","2"
"1286","5812","갈마(390-22)","아파트","서구 신갈마로 95","대전시 서구 갈마동 390-22",1980,15,1669,0.84,"개별난방",63,"계단식","3","1"
"1287","5812","갈마(390-22)","아파트","서구 신갈마로 95","대전시 서구 갈마동 390-22",1980,15,1669,0.84,"개별난방",73,"계단식","3","1"
"1288","5812","갈마(390-22)","아파트","서구 신갈마로 95","대전시 서구 갈마동 390-22",1980,15,1669,0.84,"개별난방",84,"계단식","3","2"
"1289","10143","광도푸른","아파트","서구 갈마로117번길 23","대전시 서구 갈마동 404-2",307,14,201,0.65,"개별난방",30,"복도식","1","1"
"1290","10143","광도푸른","아파트","서구 갈마로117번길 23","대전시 서구 갈마동 404-2",307,14,201,0.65,"개별난방",39,"복도식","1","1"
"1291","10143","광도푸른","아파트","서구 갈마로117번길 23","대전시 서구 갈마동 404-2",307,14,201,0.65,"개별난방",43,"복도식","1","1"
"1292","19190","나이스빌(주상복합)","아파트","서구 대덕대로167번길 47","대전시 서구 갈마동 911",50,10,29,0.58,"개별난방",23,"계단식","1","1"
"1293","19190","나이스빌(주상복합)","아파트","서구 대덕대로167번길 47","대전시 서구 갈마동 911",50,10,29,0.58,"개별난방",24,"계단식","2","1"
"1294","19190","나이스빌(주상복합)","아파트","서구 대덕대로167번길 47","대전시 서구 갈마동 911",50,10,29,0.58,"개별난방",27,"계단식","1","1"
"1295","19190","나이스빌(주상복합)","아파트","서구 대덕대로167번길 47","대전시 서구 갈마동 911",50,10,29,0.58,"개별난방",32,"계단식","1","1"
"1296","19190","나이스빌(주상복합)","아파트","서구 대덕대로167번길 47","대전시 서구 갈마동 911",50,10,29,0.58,"개별난방",50,"계단식","2","1"
"1297","19190","나이스빌(주상복합)","아파트","서구 대덕대로167번길 47","대전시 서구 갈마동 911",50,10,29,0.58,"개별난방",52,"계단식","2","1"
"1298","19190","나이스빌(주상복합)","아파트","서구 대덕대로167번길 47","대전시 서구 갈마동 911",50,10,29,0.58,"개별난방",53,"계단식","1","1"
"1299","25200","나이스타운(주상복합)","아파트","서구 대덕대로168번길 44","대전시 서구 갈마동 1441",90,10,24,0.26,"개별난방",17,"계단식","1","1"
"1300","25200","나이스타운(주상복합)","아파트","서구 대덕대로168번길 44","대전시 서구 갈마동 1441",90,10,24,0.26,"개별난방",21,"계단식","1","1"
"1301","25200","나이스타운(주상복합)","아파트","서구 대덕대로168번길 44","대전시 서구 갈마동 1441",90,10,24,0.26,"개별난방",20,"계단식","1","1"
"1302","25200","나이스타운(주상복합)","아파트","서구 대덕대로168번길 44","대전시 서구 갈마동 1441",90,10,24,0.26,"개별난방",21,"계단식","1","1"
"1303","25200","나이스타운(주상복합)","아파트","서구 대덕대로168번길 44","대전시 서구 갈마동 1441",90,10,24,0.26,"개별난방",22,"계단식","1","1"
"1304","25200","나이스타운(주상복합)","아파트","서구 대덕대로168번길 44","대전시 서구 갈마동 1441",90,10,24,0.26,"개별난방",27,"계단식","2","1"
"1305","25200","나이스타운(주상복합)","아파트","서구 대덕대로168번길 44","대전시 서구 갈마동 1441",90,10,24,0.26,"개별난방",38,"계단식","2","1"
"1306","25200","나이스타운(주상복합)","아파트","서구 대덕대로168번길 44","대전시 서구 갈마동 1441",90,10,24,0.26,"개별난방",44,"계단식","2","1"
"1307","25200","나이스타운(주상복합)","아파트","서구 대덕대로168번길 44","대전시 서구 갈마동 1441",90,10,24,0.26,"개별난방",45,"계단식","2","1"
"1308","25200","나이스타운(주상복합)","아파트","서구 대덕대로168번길 44","대전시 서구 갈마동 1441",90,10,24,0.26,"개별난방",46,"계단식","2","1"
"1309","25200","나이스타운(주상복합)","아파트","서구 대덕대로168번길 44","대전시 서구 갈마동 1441",90,10,24,0.26,"개별난방",47,"계단식","2","1"
"1310","25200","나이스타운(주상복합)","아파트","서구 대덕대로168번길 44","대전시 서구 갈마동 1441",90,10,24,0.26,"개별난방",48,"계단식","2","1"
"1311","112370","다우갤러리휴리움","아파트","서구 신갈마로 186","대전시 서구 갈마동 1496",301,27,390,1.29,"개별난방",51,"계단식","2","2"
"1312","112370","다우갤러리휴리움","아파트","서구 신갈마로 186","대전시 서구 갈마동 1496",301,27,390,1.29,"개별난방",57,"계단식","3","2"
"1313","112370","다우갤러리휴리움","아파트","서구 신갈마로 186","대전시 서구 갈마동 1496",301,27,390,1.29,"개별난방",59,"계단식","3","2"
"1314","112370","다우갤러리휴리움","아파트","서구 신갈마로 186","대전시 서구 갈마동 1496",301,27,390,1.29,"개별난방",65,"계단식","3","2"
"1315","128676","대전UN빌리지","아파트","서구 계룡로320번길 106","대전시 서구 갈마동 329-8",18,7,31,1.72,"개별난방",211,"계단식","5","2"
"1316","128676","대전UN빌리지","아파트","서구 계룡로320번길 106","대전시 서구 갈마동 329-8",18,7,31,1.72,"개별난방",224,"계단식","5","2"
"1317","128676","대전UN빌리지","아파트","서구 계룡로320번길 106","대전시 서구 갈마동 329-8",18,7,31,1.72,"개별난방",232,"계단식","5","2"
"1318","128676","대전UN빌리지","아파트","서구 계룡로320번길 106","대전시 서구 갈마동 329-8",18,7,31,1.72,"개별난방",251,"계단식","5","2"
"1319","128676","대전UN빌리지","아파트","서구 계룡로320번길 106","대전시 서구 갈마동 329-8",18,7,31,1.72,"개별난방",318,"계단식","5","2"
"1320","124291","동건시티빌","아파트","서구 계룡로342번길 107-7","대전시 서구 갈마동 336-7",14,7,20,1.42,"개별난방",101,"계단식","3","2"
"1321","124291","동건시티빌","아파트","서구 계룡로342번길 107-7","대전시 서구 갈마동 336-7",14,7,20,1.42,"개별난방",132,"계단식","4","2"
"1322","124291","동건시티빌","아파트","서구 계룡로342번길 107-7","대전시 서구 갈마동 336-7",14,7,20,1.42,"개별난방",144,"계단식","4","2"
"1323","124291","동건시티빌","아파트","서구 계룡로342번길 107-7","대전시 서구 갈마동 336-7",14,7,20,1.42,"개별난방",158,"계단식","4","2"
"1324","124291","동건시티빌","아파트","서구 계룡로342번길 107-7","대전시 서구 갈마동 336-7",14,7,20,1.42,"개별난방",163,"계단식","4","2"
"1325","124291","동건시티빌","아파트","서구 계룡로342번길 107-7","대전시 서구 갈마동 336-7",14,7,20,1.42,"개별난방",165,"계단식","4","2"
"1326","5814","동산","아파트","서구 갈마중로7번길 42","대전시 서구 갈마동 343-1",700,10,842,1.2,"개별난방",64,"복도식","3","1"
"1327","5814","동산","아파트","서구 갈마중로7번길 42","대전시 서구 갈마동 343-1",700,10,842,1.2,"개별난방",78,"복도식","3","1"
"1328","5814","동산","아파트","서구 갈마중로7번길 42","대전시 서구 갈마동 343-1",700,10,842,1.2,"개별난방",84,"계단식","3","2"
"1329","5814","동산","아파트","서구 갈마중로7번길 42","대전시 서구 갈마동 343-1",700,10,842,1.2,"개별난방",84,"계단식","4","2"
"1330","5814","동산","아파트","서구 갈마중로7번길 42","대전시 서구 갈마동 343-1",700,10,842,1.2,"개별난방",99,"계단식","4","2"
"1331","24240","드림타운(주상복합)","아파트","서구 대덕대로168번길 70","대전시 서구 갈마동 1446",26,12,29,1.11,"개별난방",35,"계단식","1","1"
"1332","24240","드림타운(주상복합)","아파트","서구 대덕대로168번길 70","대전시 서구 갈마동 1446",26,12,29,1.11,"개별난방",59,"계단식","2","1"
"1333","24240","드림타운(주상복합)","아파트","서구 대덕대로168번길 70","대전시 서구 갈마동 1446",26,12,29,1.11,"개별난방",77,"계단식","3","2"
"1334","129362","디안더블레스(도시형)","아파트","서구 갈마로 39","대전시 서구 갈마동 339-3",187,13,113,0.6,"개별난방",20,"계단식","1","1"
"1335","129362","디안더블레스(도시형)","아파트","서구 갈마로 39","대전시 서구 갈마동 339-3",187,13,113,0.6,"개별난방",24,"계단식","1","1"
"1336","129362","디안더블레스(도시형)","아파트","서구 갈마로 39","대전시 서구 갈마동 339-3",187,13,113,0.6,"개별난방",31,"계단식","1","1"
"1337","129362","디안더블레스(도시형)","아파트","서구 갈마로 39","대전시 서구 갈마동 339-3",187,13,113,0.6,"개별난방",42,"계단식","2","1"
"1338","129362","디안더블레스(도시형)","아파트","서구 갈마로 39","대전시 서구 갈마동 339-3",187,13,113,0.6,"개별난방",49,"계단식","2","1"
"1339","25963","리쥬파크(주상복합)","아파트","서구 대덕대로167번길 29","대전시 서구 갈마동 1039",43,11,35,0.81,"개별난방",47,"계단식","2","1"
"1340","25963","리쥬파크(주상복합)","아파트","서구 대덕대로167번길 29","대전시 서구 갈마동 1039",43,11,35,0.81,"개별난방",50,"계단식","2","1"
"1341","25963","리쥬파크(주상복합)","아파트","서구 대덕대로167번길 29","대전시 서구 갈마동 1039",43,11,35,0.81,"개별난방",59,"계단식","2","1"
"1342","25963","리쥬파크(주상복합)","아파트","서구 대덕대로167번길 29","대전시 서구 갈마동 1039",43,11,35,0.81,"개별난방",59,"계단식","2","1"
"1343","25963","리쥬파크(주상복합)","아파트","서구 대덕대로167번길 29","대전시 서구 갈마동 1039",43,11,35,0.81,"개별난방",83,"계단식","3","2"
"1344","22796","미소지움","아파트","서구 신갈마로 66-17","대전시 서구 갈마동 410-2",128,8,283,2.21,"개별난방",145,"계단식","4","2"
"1345","24015","베누스타운(주상복합)","아파트","서구 대덕대로168번길 90","대전시 서구 갈마동 1450",80,10,32,0.4,"개별난방",24,"계단식","1","1"
"1346","24015","베누스타운(주상복합)","아파트","서구 대덕대로168번길 90","대전시 서구 갈마동 1450",80,10,32,0.4,"개별난방",27,"계단식","1","1"
"1347","24015","베누스타운(주상복합)","아파트","서구 대덕대로168번길 90","대전시 서구 갈마동 1450",80,10,32,0.4,"개별난방",49,"계단식","2","1"
"1348","104431","복음맨션","아파트","서구 계룡로320번길 118","대전시 서구 갈마동 329-9",83,6,0,0,"개별난방",59,"계단식","3","1"
"1349","104431","복음맨션","아파트","서구 계룡로320번길 118","대전시 서구 갈마동 329-9",83,6,0,0,"개별난방",73,"계단식","3","2"
"1350","104431","복음맨션","아파트","서구 계룡로320번길 118","대전시 서구 갈마동 329-9",83,6,0,0,"개별난방",82,"계단식","3","2"
"1351","104431","복음맨션","아파트","서구 계룡로320번길 118","대전시 서구 갈마동 329-9",83,6,0,0,"개별난방",84,"계단식","3","2"
"1352","25949","비너스빌(주상복합)","아파트","서구 대덕대로167번길 23","대전시 서구 갈마동 1040",78,10,29,0.37,"개별난방",23,"계단식","1","1"
"1353","25949","비너스빌(주상복합)","아파트","서구 대덕대로167번길 23","대전시 서구 갈마동 1040",78,10,29,0.37,"개별난방",23,"계단식","1","1"
"1354","25949","비너스빌(주상복합)","아파트","서구 대덕대로167번길 23","대전시 서구 갈마동 1040",78,10,29,0.37,"개별난방",23,"계단식","1","1"
"1355","25949","비너스빌(주상복합)","아파트","서구 대덕대로167번길 23","대전시 서구 갈마동 1040",78,10,29,0.37,"개별난방",24,"계단식","1","1"
"1356","25949","비너스빌(주상복합)","아파트","서구 대덕대로167번길 23","대전시 서구 갈마동 1040",78,10,29,0.37,"개별난방",32,"계단식","2","1"
"1357","25949","비너스빌(주상복합)","아파트","서구 대덕대로167번길 23","대전시 서구 갈마동 1040",78,10,29,0.37,"개별난방",33,"계단식","1","1"
"1358","25949","비너스빌(주상복합)","아파트","서구 대덕대로167번길 23","대전시 서구 갈마동 1040",78,10,29,0.37,"개별난방",38,"계단식","1","1"
"1359","25949","비너스빌(주상복합)","아파트","서구 대덕대로167번길 23","대전시 서구 갈마동 1040",78,10,29,0.37,"개별난방",38,"계단식","2","1"
"1360","25949","비너스빌(주상복합)","아파트","서구 대덕대로167번길 23","대전시 서구 갈마동 1040",78,10,29,0.37,"개별난방",39,"계단식","2","1"
"1361","25949","비너스빌(주상복합)","아파트","서구 대덕대로167번길 23","대전시 서구 갈마동 1040",78,10,29,0.37,"개별난방",41,"계단식","1","1"
"1362","108304","쉬크빌","아파트","서구 갈마로 80","대전시 서구 갈마동 379-7",16,8,17,1.06,"개별난방",84,"계단식","3","2"
"1363","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",30,"복도식","1","1"
"1364","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",30,"복도식","1","1"
"1365","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",30,"복도식","1","1"
"1366","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",30,"복도식","1","1"
"1367","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",31,"복도식","1","1"
"1368","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",34,"복도식","1","1"
